tier,cgpa,leetcode_problems_solved,github_commits_last_year,hackathon_wins,past_internships,projects,communication_score,sector_demand_index,salary_lpa
3,7.86,290,530,0,4,2,92.0,0.99,19.22
2,8.79,42,205,0,0,3,52.8,0.97,12.72
2,10.0,205,152,0,1,7,77.2,1.1,20.94
2,8.09,275,174,1,0,3,58.3,1.05,19.66
3,9.23,309,44,1,0,3,43.6,1.06,15.27
2,6.55,412,244,0,0,6,85.9,0.96,17.21
3,8.99,180,470,1,3,3,52.5,1.1,18.72
2,8.48,85,18,0,1,4,71.6,0.92,13.96
3,8.95,40,115,0,2,1,40.9,1.0,9.89
3,7.69,16,726,1,1,1,68.5,1.01,12.22
3,7.98,344,91,0,1,4,93.0,1.03,17.96
2,6.72,35,162,0,2,5,36.7,0.83,11.45
1,5.82,202,27,0,2,1,69.6,0.88,19.81
3,6.06,217,357,0,1,2,85.3,1.03,13.17
2,8.33,72,78,2,0,1,57.7,0.85,14.22
3,7.21,157,201,0,1,1,69.9,0.81,8.64
3,5.0,19,60,1,1,5,54.1,0.96,11.13
3,8.12,73,345,0,1,4,71.3,0.74,9.51
3,5.09,68,557,1,1,6,73.7,1.05,11.8
3,6.91,121,10,1,2,3,79.7,0.95,16.04
2,5.4,98,1058,0,2,3,75.2,1.09,16.51
2,7.49,20,172,0,0,4,75.9,1.02,10.78
2,6.53,103,864,2,1,1,73.9,1.02,16.62
2,7.53,2,539,0,2,2,70.0,0.87,9.14
2,6.82,86,221,1,1,2,88.5,1.29,23.24
3,9.8,26,13,0,1,4,65.6,1.21,14.35
3,8.66,22,462,0,2,4,77.1,1.13,15.68
3,7.26,0,81,0,0,0,92.0,1.06,9.34
2,8.19,931,24,0,1,2,49.7,1.07,24.35
3,8.27,114,45,0,1,6,72.0,0.94,11.24
2,8.25,101,1012,1,1,1,66.6,1.03,19.06
2,6.74,44,392,0,2,2,74.8,0.93,14.19
3,7.0,199,607,0,0,6,65.4,1.0,9.11
3,8.0,135,712,0,0,4,74.7,1.07,11.27
2,6.3,239,74,1,1,2,58.7,0.93,16.74
3,5.61,379,625,0,2,4,52.1,1.04,16.37
2,8.59,114,211,0,1,0,44.9,0.9,8.45
2,5.55,22,207,0,1,3,67.6,1.02,11.05
3,6.74,173,165,1,0,2,37.9,1.09,13.27
3,6.97,662,219,1,0,5,67.9,0.95,17.51
2,7.01,46,109,0,0,7,85.5,1.17,15.93
2,9.23,348,444,1,0,4,67.0,0.97,19.5
2,7.23,152,304,0,0,3,52.7,0.72,7.32
3,7.54,122,79,0,1,6,93.7,0.99,13.25
3,8.09,9,92,0,1,4,68.9,0.96,9.5
3,7.38,87,942,0,1,4,88.2,1.07,15.29
3,8.61,86,29,0,2,4,75.4,0.85,9.52
1,8.07,317,380,2,1,5,46.0,0.95,27.69
3,9.02,146,97,1,2,1,81.8,1.0,16.62
2,7.97,274,93,1,3,5,64.9,1.08,27.1
2,7.71,76,97,0,0,5,59.1,0.91,10.88
2,5.09,237,137,0,2,6,52.1,1.09,17.62
2,6.27,6,673,0,3,2,69.6,1.03,11.79
3,8.61,100,65,0,1,1,87.7,0.81,7.68
2,6.7,134,597,0,0,3,51.5,0.93,9.67
3,7.46,2,422,1,3,4,73.5,1.14,17.99
2,7.66,2,43,2,1,1,54.7,1.08,18.65
2,7.15,382,405,0,0,3,72.9,0.85,15.08
3,9.53,393,260,0,0,2,66.7,1.03,13.46
3,5.0,426,226,0,1,4,92.2,1.05,17.98
2,8.84,31,104,0,1,4,41.2,0.8,8.2
3,7.78,478,419,1,1,1,47.5,1.1,17.89
3,6.84,211,91,1,2,4,72.2,1.02,16.96
3,8.67,89,47,0,1,4,76.6,1.06,13.26
2,6.14,101,312,1,1,2,48.9,0.95,10.45
2,8.63,57,381,1,1,2,79.1,0.87,15.96
3,6.49,331,587,0,0,1,71.8,1.1,10.23
3,6.91,157,5,0,0,6,53.0,1.15,8.18
2,8.32,237,1063,1,0,3,79.3,1.06,18.27
2,7.39,7,123,1,2,1,66.0,0.99,12.78
3,8.41,18,161,1,2,2,74.7,1.1,15.82
2,7.74,147,169,1,1,8,48.6,0.93,17.35
2,7.16,3,80,1,0,2,86.6,0.93,13.36
3,7.69,312,310,0,4,2,90.8,0.8,16.03
3,8.14,149,232,0,1,4,70.9,0.89,12.71
2,7.1,4,865,0,0,3,85.8,0.84,9.6
3,8.16,220,76,0,2,4,64.8,0.96,15.23
1,7.3,144,518,0,0,8,83.6,1.03,24.5
2,7.36,466,76,1,1,3,89.2,0.99,19.06
3,8.03,45,674,0,1,2,59.6,1.06,13.03
2,6.61,26,588,0,1,4,58.4,0.94,10.9
2,5.68,94,25,0,1,5,63.9,1.11,14.11
2,7.93,100,145,0,2,2,70.0,1.04,13.9
2,5.23,7,528,0,3,3,79.0,1.04,18.69
2,8.28,57,778,0,1,2,54.1,1.01,11.71
3,9.69,47,540,1,1,2,68.2,1.0,13.57
2,8.29,141,708,2,3,4,48.6,0.9,22.2
1,9.66,216,270,1,1,2,44.0,0.88,22.65
3,6.6,44,41,0,0,0,82.1,0.93,4.53
2,5.45,198,197,0,1,3,100.0,0.92,13.09
3,7.69,73,212,0,3,4,42.9,0.93,11.78
2,8.81,163,65,0,2,1,44.3,1.01,12.81
3,7.29,136,274,1,2,6,89.2,1.1,20.21
2,9.34,241,456,2,0,6,64.4,0.96,22.31
3,10.0,154,208,0,3,1,90.3,1.0,15.64
3,5.0,30,277,0,1,3,51.9,1.05,4.56
2,8.29,233,380,1,0,2,53.6,1.18,16.3
3,9.17,175,150,0,1,2,82.1,1.05,12.21
3,9.54,76,143,1,1,3,75.2,1.07,14.87
3,6.17,1,314,0,0,5,69.6,0.85,5.2
3,6.23,130,122,0,0,3,63.5,1.01,7.43
2,6.59,121,67,0,1,3,73.8,0.86,10.7
3,8.14,196,176,0,1,2,74.3,0.99,11.88
3,7.34,11,656,1,2,1,58.3,1.02,12.74
1,9.26,83,393,0,1,4,98.3,0.78,19.92
3,8.32,125,628,0,2,1,58.7,1.04,13.53
2,8.12,436,683,0,1,4,48.1,1.05,21.43
3,7.56,169,388,2,0,1,73.7,0.96,13.95
3,8.11,80,652,2,1,3,59.2,0.9,14.5
3,7.6,261,387,0,1,2,60.9,1.05,14.57
3,7.35,84,550,0,1,3,93.4,0.95,10.78
2,6.85,198,216,2,3,2,75.2,0.95,21.59
3,7.91,113,445,1,1,2,44.9,1.0,11.22
2,9.11,25,62,1,1,4,47.8,1.06,18.98
3,6.7,623,959,0,1,2,71.1,1.1,19.0
3,6.76,104,178,0,1,4,97.1,1.02,13.63
3,7.73,24,522,1,0,2,69.7,1.01,11.19
3,8.96,275,487,0,1,2,55.8,1.14,17.81
3,5.44,162,55,1,3,3,47.7,0.94,15.58
3,8.44,72,10,0,4,1,78.7,1.17,17.83
2,6.98,49,142,1,0,2,71.1,0.97,12.7
2,9.24,64,126,0,4,1,45.6,0.95,20.27
3,5.95,193,90,2,0,4,66.8,0.99,14.94
3,8.96,25,514,0,2,3,80.7,1.14,14.25
3,8.72,75,1165,1,0,3,78.4,0.96,12.86
3,10.0,63,49,1,0,5,63.5,0.97,12.17
2,6.44,3,556,0,2,6,68.9,1.02,14.69
3,8.15,94,412,0,2,2,88.9,0.88,12.21
3,7.6,19,316,1,0,3,56.4,0.91,8.21
3,7.15,95,711,1,0,1,49.1,0.91,8.47
3,7.69,79,110,1,0,2,52.8,0.84,5.74
3,10.0,138,332,0,2,1,45.6,0.91,12.0
2,7.12,74,141,1,2,6,70.6,1.02,22.66
3,5.39,65,93,1,0,1,66.2,1.03,8.38
3,7.26,280,118,0,0,2,92.1,1.01,10.8
2,6.72,552,8,0,1,5,71.9,0.99,20.49
1,6.13,69,315,0,2,3,54.8,0.98,20.19
2,5.46,125,70,1,2,6,62.2,1.11,16.94
3,9.03,75,94,0,0,5,76.4,1.11,15.24
3,7.53,60,249,0,3,8,90.6,1.01,16.55
2,6.45,14,25,0,0,2,65.3,0.98,8.1
2,6.61,39,702,0,1,4,78.1,1.12,14.15
3,10.0,483,270,1,0,4,95.3,0.96,16.86
2,8.56,9,415,1,1,2,60.8,1.08,16.37
2,6.75,132,413,1,0,2,83.0,0.95,16.35
1,6.81,330,358,0,2,5,49.9,0.94,21.93
3,9.86,5,117,0,1,1,64.6,1.01,9.33
2,8.44,60,129,0,3,3,36.8,1.08,15.63
2,5.98,44,108,0,3,6,83.9,1.05,18.15
3,6.34,29,123,0,1,2,62.5,1.01,8.46
2,8.65,44,22,0,0,3,77.6,0.9,9.95
3,8.56,548,407,1,0,3,92.7,1.11,21.77
2,8.31,65,223,0,2,0,69.0,0.94,14.99
3,7.66,341,107,0,1,4,83.7,0.98,14.32
2,6.64,12,5,1,1,6,71.3,1.11,17.17
3,9.24,77,200,2,0,3,68.5,1.15,15.42
2,7.59,280,532,1,4,5,72.1,1.3,34.15
3,9.05,557,174,1,1,0,70.2,0.91,16.98
3,8.86,50,104,0,1,4,68.0,0.9,9.81
3,8.35,67,175,0,1,3,92.4,1.0,9.54
2,7.45,201,19,0,0,3,61.0,1.16,12.71
3,7.22,168,516,1,1,2,61.1,1.17,14.89
3,7.41,48,82,0,2,3,77.9,0.95,11.3
2,9.2,66,88,0,1,3,42.3,1.12,14.82
2,7.01,42,336,1,0,4,84.3,1.0,14.47
3,7.38,106,489,1,1,4,68.3,0.97,11.97
2,8.18,111,182,1,2,0,90.7,1.04,19.17
2,9.76,120,563,0,1,5,55.6,0.95,14.18
3,8.13,183,56,0,1,2,60.2,0.81,7.88
3,7.7,99,267,0,1,3,59.9,0.97,11.95
1,7.08,1,156,1,2,4,72.6,1.09,26.53
2,10.0,61,459,0,0,0,77.7,1.12,14.45
2,7.32,159,108,1,0,7,75.1,0.89,14.75
3,6.39,30,321,0,1,1,44.3,1.14,8.96
2,8.68,117,883,0,1,4,64.1,0.91,15.53
1,8.08,12,156,1,2,3,55.4,1.07,23.89
3,6.64,117,106,1,2,1,57.1,1.07,13.21
3,7.7,200,235,0,0,0,89.7,0.76,10.36
3,8.29,100,610,0,1,2,68.8,1.08,10.11
2,8.47,635,162,1,2,4,60.6,1.04,29.04
2,7.27,319,7,0,3,1,80.8,0.97,17.64
3,8.22,60,13,1,2,2,57.6,1.06,15.62
3,9.59,57,17,0,0,1,93.8,1.02,11.28
3,7.92,293,87,0,0,0,74.7,1.07,10.9
3,8.54,75,174,1,1,4,65.4,0.98,14.26
3,7.25,5,45,0,1,3,81.0,0.86,8.15
3,7.08,74,36,0,1,3,78.3,1.22,13.93
3,7.15,9,34,1,0,3,88.1,1.06,9.99
2,6.27,5,177,1,1,4,82.3,0.97,15.1
3,5.71,84,1527,2,1,4,88.5,0.76,13.13
2,8.48,205,155,3,3,3,63.9,0.97,26.99
1,8.27,448,494,1,2,3,64.9,1.01,30.79
3,7.88,401,567,1,1,3,55.3,0.83,17.53
3,6.08,469,206,0,0,3,46.8,1.15,14.56
2,10.0,8,285,0,0,3,59.6,0.99,11.58
3,6.04,58,798,0,0,3,71.2,1.08,6.51
3,6.76,50,521,0,1,2,77.4,1.16,10.31
2,6.91,23,168,1,1,3,67.1,0.84,11.78
2,6.98,256,286,1,2,3,46.0,0.85,15.85
2,8.62,84,648,0,2,6,58.1,0.99,15.54
2,7.39,125,126,1,1,4,88.9,0.92,17.61
3,6.27,51,24,1,3,4,69.8,0.99,14.09
2,8.27,174,115,0,3,1,62.2,1.09,19.31
3,6.69,266,302,1,2,4,50.5,0.84,14.81
3,6.88,168,434,2,1,2,67.8,1.15,19.09
3,5.87,167,831,1,2,3,52.8,1.14,15.75
3,8.38,241,113,0,0,2,100.0,1.11,14.47
2,6.22,551,183,1,1,5,90.1,1.11,26.15
2,5.9,71,518,0,3,8,100.0,1.08,21.69
2,9.29,91,367,0,1,4,80.2,0.91,10.72
2,9.08,99,420,0,2,2,74.6,0.88,15.54
2,7.9,28,14,2,0,3,85.2,0.86,14.88
3,6.12,197,121,0,0,4,89.9,0.88,10.28
3,8.35,198,428,1,4,2,59.4,1.08,19.52
2,6.71,23,100,1,3,2,61.5,0.98,17.71
2,6.98,48,97,1,1,3,70.8,1.0,12.06
3,7.94,25,51,0,0,2,83.4,1.1,8.55
3,10.0,147,858,0,1,4,50.0,1.02,14.55
2,8.91,129,448,0,2,6,73.3,1.04,19.83
2,9.28,139,794,1,0,3,53.8,1.17,19.89
2,7.09,214,1040,1,1,4,89.9,0.89,15.42
2,7.79,296,97,1,2,4,62.7,1.04,22.84
3,8.91,140,204,1,1,4,83.6,0.99,15.07
3,7.59,37,90,0,3,1,70.7,1.02,13.52
3,5.57,319,197,0,0,2,57.0,1.04,10.65
3,5.42,356,859,0,0,3,61.5,1.04,10.79
2,6.5,312,100,0,0,2,75.8,1.12,17.34
2,8.33,245,189,0,4,2,94.1,1.09,20.76
3,6.41,41,53,0,1,5,74.1,0.88,7.86
2,8.5,119,410,1,3,4,59.9,0.82,16.98
1,9.4,1,65,0,1,4,70.7,1.18,22.73
2,5.73,147,155,2,1,2,52.4,0.78,12.66
3,10.0,84,50,0,4,4,80.5,1.02,19.16
1,7.91,31,497,0,3,1,67.6,1.13,24.66
2,6.42,246,60,0,0,2,80.7,1.07,15.41
2,8.79,186,593,1,2,2,69.4,0.88,16.52
2,6.8,409,637,1,1,3,76.4,0.7,12.35
2,10.0,88,161,2,1,5,71.4,1.02,20.67
2,6.74,208,673,0,0,7,83.6,1.01,18.93
1,6.81,7,228,0,2,3,44.1,0.95,17.79
3,8.69,59,888,0,3,4,69.2,0.93,16.0
3,8.18,111,315,1,4,3,48.8,1.08,20.62
3,6.2,75,104,0,0,2,65.1,1.14,7.74
3,7.42,193,96,0,2,2,59.5,1.0,14.7
3,8.08,5,73,0,1,2,95.4,0.97,7.84
3,7.41,15,90,0,1,0,62.3,0.89,5.13
3,10.0,18,299,0,1,5,100.0,1.11,13.32
3,6.6,87,212,1,1,3,80.9,1.05,11.29
3,8.19,149,12,0,0,3,61.1,0.94,8.78
2,10.0,299,165,0,1,3,76.0,1.01,17.09
1,7.43,96,1326,0,1,0,71.9,1.07,22.86
1,6.45,39,1408,0,0,3,83.9,1.01,21.34
3,8.05,534,642,1,2,1,38.5,0.97,21.43
1,6.19,332,959,0,2,0,72.6,0.83,23.28
3,6.22,131,338,1,0,1,67.1,1.07,11.66
2,5.3,232,1348,0,0,6,54.8,1.07,16.76
2,5.0,221,250,1,1,5,93.0,0.94,18.21
2,8.9,32,99,0,0,2,75.6,1.06,14.61
3,7.73,51,775,0,0,3,65.1,1.03,12.04
2,7.26,22,8,0,0,2,84.3,0.92,9.25
2,7.67,69,181,0,0,5,58.5,1.1,13.65
3,5.39,272,84,0,3,3,77.2,0.85,12.38
3,8.6,908,313,0,2,1,85.0,0.81,21.32
3,8.25,23,95,0,1,3,54.2,1.11,10.47
3,8.81,32,20,0,1,4,66.8,0.96,13.92
3,6.77,370,306,1,1,2,61.5,0.91,13.25
3,6.72,22,27,0,0,5,44.6,0.96,7.54
1,8.23,262,7,0,0,2,86.3,1.19,27.15
2,8.83,107,439,0,3,5,55.3,0.94,14.83
3,8.22,27,67,1,1,5,70.6,1.01,12.31
3,7.25,70,25,0,2,3,55.1,0.96,11.26
3,6.48,173,75,0,0,4,100.0,0.96,11.53
3,7.21,62,145,0,1,5,62.5,1.04,11.52
1,6.69,457,49,0,1,2,77.2,0.91,21.77
3,6.53,28,196,3,2,3,64.7,0.95,16.8
2,7.44,90,8,0,1,0,44.8,1.07,10.55
2,8.25,190,981,0,1,8,86.2,0.92,19.7
2,6.41,175,403,1,1,3,70.2,1.11,18.04
3,7.96,111,201,0,0,3,65.2,1.06,7.21
2,8.89,290,497,1,2,5,77.7,0.89,20.35
2,7.58,412,45,1,1,2,68.6,1.1,23.0
3,5.31,183,39,1,3,1,39.2,1.09,16.14
3,5.34,60,142,0,1,0,51.5,1.07,8.53
3,7.2,636,1041,0,2,4,79.4,0.86,20.0
2,8.62,85,3,0,1,4,56.6,0.95,13.05
3,7.01,46,37,1,0,5,78.0,1.0,10.84
3,8.11,48,468,1,1,1,97.7,1.07,13.76
3,7.18,44,146,0,0,4,47.9,0.99,6.19
2,8.17,19,39,0,1,2,85.7,1.05,14.5
2,7.34,14,639,0,0,5,63.0,1.21,11.66
3,7.41,79,438,0,2,5,54.4,0.89,11.4
2,10.0,154,207,1,0,2,59.6,1.05,19.03
3,8.31,31,1932,2,0,5,76.6,0.81,14.69
3,8.3,121,359,0,0,1,82.4,1.09,10.41
3,7.01,95,250,2,1,4,51.9,1.03,15.45
3,7.74,295,8,1,2,2,81.8,0.95,17.49
1,7.38,127,517,0,1,4,52.1,0.79,16.44
2,8.08,31,154,0,1,4,74.6,0.78,10.83
3,6.92,8,12,2,4,1,84.1,1.0,20.78
3,6.42,150,19,0,2,6,59.5,1.0,9.98
1,10.0,1302,394,0,1,2,55.3,1.1,42.15
1,7.85,11,160,0,2,5,76.9,1.03,20.39
2,6.7,129,90,0,1,2,65.3,1.11,14.66
3,6.67,206,15,1,4,0,68.8,1.0,15.95
3,6.76,46,527,2,1,3,76.5,0.79,11.71
1,6.56,191,48,3,1,3,69.5,1.13,31.78
2,6.47,39,589,0,2,3,90.6,1.08,14.78
3,7.48,25,58,1,2,2,55.2,1.03,14.01
2,9.22,55,359,0,1,7,71.4,0.9,16.93
2,5.23,119,1393,1,1,1,81.9,1.08,16.74
1,6.62,402,54,0,1,5,84.4,0.75,20.95
3,6.54,176,617,0,1,3,87.1,1.12,16.12
2,7.09,249,527,0,0,3,69.2,0.91,13.48
3,6.82,66,234,0,1,4,61.3,1.09,10.7
1,7.66,117,23,2,2,0,80.8,0.88,23.57
2,6.89,322,258,1,1,3,77.9,1.15,22.31
3,7.92,217,34,0,2,6,84.6,1.02,15.81
2,7.94,111,202,0,1,1,45.0,1.06,14.68
3,7.86,144,287,0,0,4,58.0,0.96,9.2
3,7.86,144,536,0,1,5,81.1,1.08,14.11
3,5.0,85,472,1,2,0,49.2,1.17,14.95
3,7.49,47,307,1,1,2,87.5,1.14,15.58
2,5.7,17,54,0,1,1,71.3,1.05,9.46
3,6.59,36,837,2,0,0,60.5,1.08,12.54
2,7.58,291,299,0,2,5,60.7,1.16,24.5
2,7.81,114,252,1,2,7,68.0,0.99,20.13
3,7.36,12,218,0,1,6,82.2,1.04,12.23
2,6.44,56,96,1,0,3,67.1,0.81,9.67
2,7.61,82,101,0,0,5,55.0,1.1,11.98
3,9.89,21,506,1,1,0,100.0,1.11,16.93
3,8.3,82,108,1,2,2,99.7,1.12,19.3
3,9.11,37,4,0,1,2,63.1,0.98,11.76
3,7.04,38,157,1,1,3,53.0,1.14,14.52
2,6.53,169,365,0,0,3,80.0,0.96,11.19
3,8.47,92,180,0,0,1,80.8,0.88,6.85
3,10.0,124,268,0,1,3,64.1,1.0,12.22
3,6.61,97,414,0,0,3,83.2,0.89,10.13
3,6.87,270,75,0,2,3,74.7,1.15,16.42
2,9.12,339,331,1,2,4,68.2,1.2,25.37
3,6.04,47,372,0,2,2,85.6,0.99,13.89
2,7.31,188,378,1,0,0,71.1,0.95,11.26
3,9.43,6,990,0,0,1,76.7,1.1,9.7
2,7.67,66,245,2,1,2,74.4,0.88,15.23
2,5.29,39,184,0,1,0,54.3,0.96,9.4
2,5.91,319,104,2,0,0,52.0,1.08,20.18
2,5.55,232,365,1,2,3,90.3,0.89,15.07
3,8.36,20,390,1,0,5,82.2,0.99,10.83
3,6.61,38,29,2,3,4,58.4,0.92,13.84
2,8.9,284,91,0,1,3,70.3,0.91,15.84
3,6.95,130,1025,0,1,2,62.9,0.95,13.01
3,7.72,19,1164,0,2,3,68.5,0.98,13.25
1,6.12,11,232,0,0,5,78.7,1.09,15.57
3,7.58,249,35,1,1,4,88.9,1.15,19.2
2,7.85,11,391,2,0,3,85.4,0.97,17.15
3,7.14,80,560,0,1,3,67.7,1.12,11.79
3,8.86,506,52,0,2,2,62.2,0.89,16.89
2,6.83,525,106,0,1,5,91.0,1.19,26.24
3,6.74,4,150,1,3,5,69.7,1.13,19.87
3,7.36,0,513,1,2,1,74.2,0.94,13.87
3,9.06,613,738,1,0,5,64.7,0.77,14.82
2,6.85,91,234,0,0,1,68.0,1.16,12.06
3,7.88,102,746,0,1,2,71.5,0.99,11.5
3,8.37,679,96,0,0,6,51.6,1.07,16.88
3,9.36,146,1139,0,3,1,67.3,1.06,18.42
3,6.22,106,221,0,1,6,77.3,0.96,14.58
3,7.01,184,628,2,3,4,81.5,0.99,19.41
2,8.86,152,95,1,2,1,53.1,1.08,18.5
3,6.53,85,117,0,1,3,100.0,1.11,11.84
2,9.02,141,206,1,1,3,55.1,1.08,19.7
3,9.39,17,156,0,0,4,75.3,0.98,9.55
1,8.88,395,218,2,2,4,80.0,1.29,44.15
3,6.84,7,170,0,0,2,54.8,1.04,5.8
3,7.72,23,611,0,0,2,38.2,0.91,9.15
2,8.12,28,582,2,2,2,47.0,0.97,19.64
3,8.15,255,82,0,0,2,87.3,1.07,13.21
2,6.9,143,312,1,0,2,69.6,0.78,11.52
2,8.24,1,197,0,0,3,74.9,1.09,11.19
1,8.73,500,7,1,0,3,86.2,1.13,32.21
2,8.81,465,281,0,2,1,89.0,1.18,28.77
3,7.55,220,175,1,1,2,60.8,1.07,16.74
2,5.2,5,287,0,1,3,49.9,0.88,9.46
1,7.31,32,168,0,1,2,61.8,0.99,19.6
3,5.82,154,1646,0,2,2,72.2,0.92,14.08
3,8.09,212,1006,0,0,3,71.4,1.13,14.23
2,6.81,278,202,1,0,2,57.5,0.98,17.2
2,7.19,502,429,0,1,1,90.8,0.89,17.79
3,6.82,127,71,0,2,2,47.0,1.0,12.14
3,9.44,74,20,0,1,7,83.1,0.98,12.95
3,8.55,54,257,0,0,2,58.3,1.16,10.06
3,7.32,64,231,0,0,1,37.5,0.85,4.22
2,8.9,355,177,0,0,0,79.4,0.89,13.59
3,8.43,82,178,0,1,0,96.7,0.9,9.99
3,8.66,305,225,0,2,3,38.8,0.93,15.59
3,5.0,86,495,0,2,3,62.7,1.01,8.24
2,10.0,281,33,0,3,5,74.2,1.0,24.34
2,8.97,150,144,0,1,3,61.3,1.08,17.16
2,7.34,8,14,2,2,3,88.1,0.84,15.3
3,8.6,260,67,0,3,3,71.7,0.94,16.42
3,7.34,27,179,0,1,2,57.2,0.83,6.16
1,8.89,248,430,0,4,2,38.7,1.27,34.04
1,8.0,266,19,1,3,2,73.5,1.1,32.48
3,5.72,52,521,0,2,3,73.4,1.01,11.84
1,6.9,809,1532,0,1,3,66.0,0.99,32.16
3,9.37,107,146,0,1,3,74.5,1.01,11.08
2,6.38,26,67,0,1,2,58.4,0.94,9.8
3,7.74,177,128,0,3,2,100.0,0.99,16.5
1,9.31,48,89,1,1,3,62.1,1.16,25.04
3,8.92,23,133,1,0,4,58.4,1.11,11.62
3,7.05,254,326,1,2,1,61.6,1.11,17.31
3,6.99,237,114,0,4,1,59.6,0.96,16.55
3,5.92,4,172,2,0,1,76.3,0.97,10.51
3,8.49,55,24,2,2,4,78.4,1.02,17.31
2,7.2,543,474,0,1,1,65.1,0.91,16.88
3,7.82,167,222,0,2,4,49.5,1.09,11.95
3,10.0,227,438,0,0,4,72.5,1.0,11.54
3,7.67,95,30,0,1,2,48.8,1.04,9.31
1,8.34,110,277,0,1,3,46.9,1.04,18.97
2,8.58,2,168,0,1,6,64.2,1.14,16.77
1,6.95,201,351,0,1,3,74.4,1.0,20.17
2,7.23,37,84,0,0,4,76.2,1.07,10.36
3,6.37,185,509,0,3,1,78.8,0.9,10.4
2,6.58,302,300,0,1,1,75.0,0.97,13.34
2,7.52,167,118,0,1,2,36.4,1.06,14.18
2,7.27,150,368,1,1,5,63.2,0.97,13.99
2,6.53,187,742,0,0,3,64.8,0.99,11.96
2,7.06,65,283,1,2,5,41.4,0.89,15.41
3,6.24,27,599,0,2,2,74.9,0.96,11.48
3,6.93,108,562,0,2,1,98.4,0.91,11.33
2,8.64,35,34,1,2,3,55.9,1.07,16.33
3,8.23,48,56,0,0,3,64.2,1.11,9.84
3,7.24,994,632,1,2,1,84.2,1.07,30.28
1,5.51,37,27,0,1,4,95.8,1.05,18.12
3,8.98,75,90,0,2,1,76.5,1.04,14.14
3,7.47,253,230,0,0,3,76.7,0.97,10.18
3,8.56,72,115,1,3,3,89.9,1.13,21.04
3,5.38,181,104,0,1,3,74.3,1.04,9.95
3,8.64,121,35,0,2,6,62.6,1.06,16.01
3,5.56,51,683,0,3,2,59.1,1.09,14.0
3,7.43,113,254,0,0,4,68.9,1.22,9.92
3,6.66,413,167,0,0,3,70.9,1.06,16.73
2,6.98,14,40,1,2,1,73.1,0.9,11.74
2,7.01,79,359,0,0,0,79.1,0.94,9.35
3,6.41,313,239,1,1,7,63.0,0.96,16.25
2,6.94,10,15,2,1,2,75.6,1.05,14.17
2,7.56,69,57,1,0,2,78.8,0.99,13.6
2,7.69,560,11,1,1,6,91.3,0.99,27.44
2,7.61,33,1187,1,1,2,60.6,1.07,17.26
2,8.57,490,176,1,0,2,96.7,1.09,23.21
2,8.06,170,639,0,2,1,67.0,0.86,14.36
3,8.14,21,140,0,1,3,65.5,0.99,8.56
3,8.89,46,58,0,1,2,82.4,1.09,10.61
3,7.66,398,577,1,1,4,62.5,0.9,16.51
3,10.0,84,56,2,1,1,78.5,0.78,14.17
3,8.43,241,649,0,1,3,73.1,1.0,15.8
3,7.09,36,54,0,2,5,79.5,0.9,12.27
2,7.84,75,513,1,0,2,68.7,1.01,13.41
2,8.93,368,192,3,2,3,65.7,0.93,25.02
2,6.06,11,986,1,2,2,65.3,0.78,11.94
3,5.19,264,89,0,1,3,53.7,1.04,12.43
1,7.47,325,31,0,0,3,49.8,0.95,19.6
2,5.0,24,321,1,0,2,89.6,1.09,12.57
3,6.81,49,418,0,0,7,59.0,1.14,10.8
2,7.54,651,271,0,1,5,79.4,0.92,23.33
2,7.97,168,279,0,0,6,68.8,0.88,13.22
3,5.94,135,912,0,2,1,81.7,0.93,12.88
1,10.0,76,68,1,0,1,59.6,1.01,20.17
1,7.77,111,147,1,1,5,72.4,1.02,25.26
2,6.31,164,445,0,1,4,91.3,1.01,16.41
3,8.6,185,239,1,2,1,82.7,0.99,15.76
2,6.78,700,146,0,2,1,75.5,0.89,21.09
3,8.72,269,655,0,3,1,65.5,1.03,16.49
2,9.27,325,1320,0,0,3,81.4,0.96,17.9
2,6.99,49,90,0,1,3,78.9,1.11,14.38
2,7.59,43,6,0,0,2,69.2,1.04,7.37
3,8.72,77,515,0,3,1,82.9,0.96,14.93
3,7.76,52,40,1,0,7,79.6,1.08,14.9
2,8.54,61,23,0,1,5,63.4,0.97,14.46
2,6.92,152,149,0,0,2,49.1,0.99,7.48
2,10.0,155,62,0,0,4,58.7,1.01,11.47
3,6.69,110,72,0,3,5,52.0,1.07,13.15
2,7.76,146,134,0,1,5,58.2,1.16,16.41
3,6.51,348,50,0,1,2,75.3,1.16,15.56
2,6.91,90,152,2,0,2,85.3,0.88,14.45
3,7.51,134,23,0,1,1,69.7,1.12,10.75
3,6.42,97,114,0,0,2,49.4,0.94,7.52
3,5.0,35,307,0,1,3,80.5,1.0,6.84
3,8.86,409,156,1,4,4,76.0,1.05,25.72
3,5.41,57,61,1,2,3,92.0,0.98,13.55
3,9.38,26,464,0,0,5,44.3,1.01,8.92
3,7.49,192,77,0,2,5,65.1,0.97,14.59
3,5.94,99,330,1,1,4,95.5,0.97,12.5
3,7.0,175,1,2,1,6,52.0,1.09,17.86
1,8.73,52,203,2,0,4,50.3,1.0,21.57
2,7.46,428,44,1,1,1,69.1,0.95,17.26
2,6.85,374,106,1,0,0,80.3,1.0,17.29
2,7.07,204,743,0,0,0,68.0,0.95,10.4
