cgpa,internships,tier,sector_demand_index,coding_score,communication_score,starting_salary_lpa
7.73,0,3,0.93,81.2,51.9,5.0
7.86,2,3,1.38,95.5,70.5,9.47
6.07,1,3,1.1,59.6,58.1,3.53
8.76,1,1,1.3,42.4,81.9,16.97
8.19,1,2,0.84,79.7,64.8,9.52
6.65,2,2,0.92,90.5,99.8,10.9
5.65,3,2,1.05,71.9,90.7,11.62
7.33,3,2,0.91,100.0,67.1,12.47
6.96,0,2,1.21,57.4,44.6,7.82
7.64,2,3,1.21,58.9,75.3,8.96
7.06,3,2,0.95,58.7,48.3,11.01
5.09,3,3,1.13,71.3,50.4,6.71
7.03,2,1,1.41,71.7,59.1,13.6
7.13,1,3,1.21,58.5,58.8,4.82
8.26,2,3,1.13,86.9,73.3,10.98
6.66,2,3,1.26,74.0,69.9,7.42
9.51,1,3,1.34,54.5,49.9,5.12
5.21,1,2,1.3,79.2,60.6,7.04
9.07,1,3,0.99,63.7,44.6,4.21
7.23,3,2,1.18,71.5,71.0,11.86
8.53,1,2,0.94,83.3,37.1,8.12
7.6,0,2,0.99,85.0,61.5,6.98
8.87,1,3,1.1,83.7,55.3,5.83
7.04,5,2,0.71,70.7,73.2,7.73
6.18,0,3,1.07,55.4,52.9,4.53
9.2,0,2,0.86,65.2,52.3,7.58
7.36,1,3,0.76,70.3,70.9,4.23
7.77,3,3,1.16,93.2,71.7,11.43
8.98,1,2,0.95,62.1,49.3,8.44
6.26,1,2,1.04,73.0,73.8,5.12
8.21,1,3,0.95,51.5,100.0,7.78
6.79,0,2,0.88,75.1,57.9,5.89
7.34,1,3,1.02,69.3,46.6,6.2
7.59,1,3,0.73,68.1,65.8,6.67
5.7,1,2,0.98,82.7,44.3,7.79
6.57,1,2,1.4,59.7,61.1,5.75
9.12,1,2,0.76,91.0,57.4,8.27
8.56,0,2,1.29,58.6,75.4,8.31
7.42,1,2,1.42,90.5,38.7,7.05
7.79,1,1,0.84,46.1,41.3,14.56
7.15,1,2,1.07,74.6,70.7,8.75
9.13,1,2,0.74,79.2,73.1,8.43
7.26,4,3,0.71,64.6,32.8,8.62
7.78,0,3,1.03,74.2,87.8,3.64
8.88,0,3,1.08,64.5,78.1,6.06
6.57,1,1,0.89,76.7,54.9,14.91
9.37,0,2,0.77,73.8,66.4,7.29
5.66,1,3,0.84,100.0,35.4,5.04
9.46,0,3,1.18,49.3,75.6,4.77
7.05,2,2,1.18,73.0,52.3,7.19
7.21,2,2,1.13,63.7,59.7,8.9
5.23,1,3,0.92,71.9,63.4,6.23
6.95,1,3,0.78,68.0,83.1,9.12
6.25,0,1,1.26,64.8,72.0,14.51
6.77,0,3,1.33,62.2,59.6,4.05
7.34,3,3,0.9,80.7,56.2,9.47
8.65,3,3,0.97,64.4,68.4,6.39
7.75,1,3,0.71,69.7,63.7,5.2
7.87,0,2,1.11,72.8,61.4,9.46
6.19,3,3,1.42,59.1,65.1,5.73
6.44,2,3,1.19,79.1,60.9,6.83
9.66,0,3,1.44,55.6,41.5,3.62
6.62,3,3,0.92,77.4,64.1,7.22
9.49,0,3,0.74,76.0,64.7,6.33
7.21,2,1,1.3,68.0,67.0,16.11
7.5,2,2,1.03,53.6,49.9,8.28
8.78,0,3,0.82,70.1,53.0,6.56
9.03,2,2,1.37,54.5,89.6,11.39
7.37,3,1,0.88,68.3,53.9,15.32
7.03,1,2,0.78,81.8,72.6,8.13
7.43,0,3,1.12,69.8,53.0,3.46
7.91,1,2,0.74,88.8,36.6,4.75
8.57,3,3,1.2,74.4,63.4,8.32
7.51,3,1,0.77,81.6,74.2,15.19
8.24,5,2,1.05,80.8,60.0,11.22
9.47,2,2,1.06,91.1,35.1,9.87
7.96,1,1,1.05,50.4,31.5,11.82
7.87,2,3,0.74,62.2,82.3,7.83
5.68,3,3,0.96,70.4,64.8,6.52
5.0,2,3,1.27,82.0,74.1,9.25
7.97,2,2,0.96,72.5,68.5,13.14
7.39,1,3,0.77,69.9,47.7,4.97
6.88,1,2,0.91,85.5,61.2,7.61
7.79,1,2,0.75,64.9,39.5,5.02
7.43,3,3,0.56,64.2,79.2,10.16
8.85,0,3,0.96,77.8,69.8,5.42
7.6,0,1,1.02,100.0,76.1,14.95
6.6,3,2,1.14,69.7,84.4,9.55
8.69,3,3,1.09,60.3,59.7,7.15
7.24,3,2,1.12,61.5,53.9,8.54
8.13,1,3,0.99,64.5,63.4,7.31
6.93,1,3,1.43,89.9,84.0,3.88
6.72,0,3,0.83,64.5,41.5,3.55
7.6,1,2,0.94,74.6,65.3,9.92
7.52,0,3,1.33,68.6,77.1,4.95
8.08,1,2,0.92,50.3,69.6,8.89
7.18,3,2,0.98,65.1,81.1,10.47
5.3,3,3,1.08,32.9,42.0,2.8
6.98,2,2,1.23,72.6,81.3,7.39
8.45,0,2,1.03,77.3,55.6,8.91
7.14,2,3,0.82,57.3,33.6,5.53
7.2,1,3,0.92,61.9,60.1,4.22
8.68,1,2,1.11,49.9,52.4,8.87
6.65,2,2,0.94,36.8,62.5,6.46
5.65,2,2,0.91,47.4,42.2,8.09
7.31,3,2,0.81,79.8,63.2,10.88
6.92,0,3,1.24,65.3,56.4,6.73
6.34,1,3,0.98,73.1,94.8,7.25
7.29,0,3,0.98,100.0,67.6,6.81
8.09,3,1,1.14,85.0,68.4,14.62
7.49,1,2,0.73,78.1,61.6,8.83
7.87,0,2,1.01,62.7,83.7,7.94
9.68,0,2,1.3,93.4,72.3,12.97
7.09,1,2,0.99,88.5,87.7,10.43
7.83,2,2,1.04,83.4,80.8,12.02
6.89,0,1,1.04,69.9,59.2,15.39
6.48,3,3,1.21,56.1,75.9,9.09
6.8,1,3,1.04,92.8,77.2,7.23
6.93,3,3,1.49,83.1,79.2,12.28
7.93,1,1,1.05,66.9,71.0,14.15
10.0,0,3,0.91,65.8,44.8,7.62
6.64,3,3,1.3,51.7,64.6,5.37
7.0,2,2,0.96,81.4,66.7,11.04
7.42,1,3,0.88,72.6,66.1,4.7
7.97,2,3,0.76,76.0,82.2,8.7
7.82,2,3,1.1,84.0,55.4,6.14
9.04,3,2,0.91,80.8,67.0,9.96
5.0,1,2,0.84,56.9,64.0,5.12
5.0,1,3,0.89,70.3,75.3,5.87
6.9,0,2,0.93,76.2,92.2,9.41
8.82,2,3,1.17,77.3,74.3,9.13
5.62,4,3,1.1,46.1,73.3,7.07
5.0,1,2,0.97,54.9,49.7,5.31
8.19,3,3,1.11,79.9,41.8,6.58
7.79,1,3,0.98,79.6,68.8,5.29
6.19,1,2,1.04,94.1,62.2,7.42
6.32,2,2,0.87,46.7,71.9,9.6
6.34,2,3,0.87,83.5,55.8,5.03
7.63,0,3,1.03,75.6,86.0,5.04
6.75,3,2,1.03,54.2,47.1,6.88
8.09,1,2,1.2,43.5,62.1,5.55
5.0,3,3,1.1,84.1,59.1,7.42
6.47,3,3,0.9,55.2,81.5,6.12
6.15,2,2,0.74,50.3,61.5,7.25
7.19,2,3,1.18,76.8,56.3,6.63
6.85,1,1,1.07,69.9,66.2,14.78
8.46,2,2,1.19,78.6,53.2,10.05
5.27,2,3,1.09,76.5,64.7,7.91
7.55,2,1,1.36,100.0,63.1,16.02
8.17,1,3,0.96,80.9,100.0,7.26
9.73,1,2,1.01,79.9,58.1,9.82
6.92,2,3,1.16,56.8,63.7,5.86
7.89,1,2,1.17,93.4,68.3,7.96
5.34,4,2,1.07,62.4,69.1,7.36
5.0,2,3,0.68,56.3,80.6,4.96
8.51,3,2,0.65,66.8,93.8,13.1
7.49,1,3,0.92,76.6,53.0,8.2
8.91,0,3,1.0,63.1,71.6,4.22
5.85,2,3,0.63,56.9,62.5,4.51
8.12,1,3,0.99,56.5,70.0,6.15
9.74,3,3,1.13,73.1,81.7,10.17
8.0,3,3,0.99,78.4,89.4,7.76
7.83,0,3,1.06,79.6,78.1,9.02
7.51,0,3,1.12,46.7,69.7,3.53
5.61,0,2,0.68,57.5,80.4,6.98
9.13,5,3,1.13,84.0,52.4,9.86
6.77,4,1,0.85,63.6,54.1,15.41
8.11,3,2,0.95,73.0,67.5,11.84
5.62,1,2,0.87,100.0,82.5,11.1
6.08,1,3,1.21,36.2,60.6,4.63
9.22,2,3,0.77,68.1,62.1,6.12
7.08,1,3,1.28,80.6,35.3,3.18
9.24,0,1,1.48,55.3,100.0,20.04
7.41,1,2,0.69,68.0,61.6,8.65
5.29,1,3,0.88,52.0,23.9,2.5
8.57,0,2,1.12,78.7,67.5,10.34
6.79,2,1,0.8,59.9,72.1,13.27
8.34,3,2,0.95,63.5,61.6,13.09
7.53,2,3,1.04,83.5,51.3,6.48
5.65,5,2,0.86,78.3,78.5,12.91
7.7,2,2,1.02,84.6,76.7,10.59
10.0,2,3,1.19,96.4,72.9,7.61
8.09,5,2,0.98,71.1,53.5,10.25
7.43,2,3,0.79,100.0,55.9,6.83
8.79,1,2,1.23,72.9,59.7,8.25
7.75,1,2,1.28,89.8,58.8,9.85
7.75,2,3,1.07,69.6,74.4,3.75
6.19,0,3,0.8,82.6,59.1,5.28
7.78,3,3,0.82,63.6,50.8,4.03
8.74,3,3,0.53,90.1,71.3,9.72
6.5,1,2,0.88,87.3,100.0,8.8
9.21,1,2,1.21,66.8,53.2,9.09
7.39,3,2,0.86,72.3,54.4,7.85
6.43,3,3,0.81,55.8,63.2,5.35
8.7,1,3,1.2,84.0,76.3,4.92
7.16,1,3,1.23,82.6,73.5,5.18
8.41,3,1,0.89,51.5,63.2,17.71
7.15,3,3,1.1,100.0,58.5,10.95
7.43,0,3,0.83,76.0,96.5,4.53
8.09,1,3,0.93,66.5,82.2,6.24
7.85,3,3,0.64,88.0,91.0,9.85
5.11,1,3,1.07,62.2,75.5,5.07
6.15,3,2,0.98,89.6,63.6,9.57
8.62,0,2,0.87,52.4,71.0,5.24
7.34,1,2,0.98,66.7,92.1,10.61
6.87,3,1,0.96,68.7,72.7,15.29
5.87,0,2,0.83,61.8,39.2,3.23
6.2,3,1,1.08,58.9,86.0,15.78
5.07,0,2,0.94,62.7,87.5,6.42
7.38,1,3,0.97,62.0,83.6,5.5
6.78,2,3,0.71,63.0,44.9,5.7
6.34,0,3,0.97,91.5,70.8,5.66
7.42,0,2,0.96,76.5,80.4,10.27
7.94,0,2,0.83,68.7,65.2,6.49
10.0,1,2,1.11,81.5,70.7,9.54
5.69,2,3,0.58,68.6,73.4,7.02
8.89,1,3,0.9,58.1,52.6,9.48
8.67,1,2,1.06,45.9,72.1,11.78
6.57,0,3,1.42,84.8,50.2,6.13
7.74,0,2,0.73,36.6,63.5,5.53
6.95,2,3,1.02,47.4,56.4,4.38
7.72,2,2,1.11,77.6,78.1,9.88
9.31,4,2,1.01,69.7,75.0,9.64
8.23,0,3,0.75,91.9,73.5,7.87
8.11,5,3,0.9,60.3,69.2,11.18
6.98,3,3,0.51,81.5,71.5,7.66
5.72,2,3,1.0,67.4,95.1,10.09
7.25,3,2,0.72,78.2,84.9,14.93
8.95,1,2,1.09,72.5,50.6,10.25
5.67,1,3,0.87,77.6,57.0,4.22
6.23,2,3,0.85,73.2,61.9,4.95
7.65,3,3,1.03,74.4,61.4,9.03
6.32,1,2,1.05,53.7,52.6,8.32
6.55,2,3,1.17,71.1,73.8,5.95
6.99,2,2,0.95,79.0,64.1,7.79
5.86,1,3,0.98,69.2,68.3,2.77
6.33,3,3,0.72,68.5,39.4,4.65
8.34,3,3,1.29,41.8,41.4,5.13
5.93,3,2,0.81,93.0,56.9,11.85
5.58,5,2,1.14,49.5,74.1,9.4
6.74,2,2,1.15,60.7,72.2,4.32
8.38,0,3,1.08,58.2,80.1,4.79
7.26,2,2,0.95,74.5,54.5,8.61
6.94,1,3,0.93,75.1,75.3,5.84
7.55,0,3,0.99,79.9,88.0,2.74
5.41,2,3,0.62,80.6,78.9,5.96
8.09,2,3,0.99,95.9,45.6,9.76
7.96,2,3,1.3,65.4,81.6,7.13
7.01,3,3,0.95,57.5,69.9,5.95
8.71,0,2,0.99,66.5,71.8,7.3
6.15,3,3,0.8,53.4,100.0,7.31
8.85,0,3,1.04,64.8,68.7,3.58
7.69,1,2,0.84,46.7,74.5,6.02
7.1,3,3,1.17,57.5,66.4,8.7
7.48,0,3,1.23,44.7,61.4,4.98
7.37,1,3,1.27,88.1,70.5,6.52
8.96,0,2,0.71,71.7,58.4,9.01
6.21,0,3,1.14,98.2,67.2,4.84
6.58,1,2,1.13,86.7,60.5,7.45
8.74,3,3,0.92,88.1,33.8,6.72
6.79,1,2,1.24,67.9,57.6,5.57
8.58,1,3,1.08,77.4,79.3,7.46
9.54,4,2,1.27,56.6,72.8,14.83
7.02,2,2,0.75,62.0,61.5,5.52
8.32,1,2,0.86,70.2,66.5,11.51
6.12,1,1,1.02,43.9,52.9,8.09
8.41,0,3,1.23,62.4,54.5,5.77
7.74,3,3,1.09,81.9,65.1,5.67
8.07,1,1,0.81,62.6,61.8,15.08
6.73,4,1,1.36,59.0,53.7,14.47
5.51,2,2,0.94,64.2,64.0,9.12
8.1,2,3,0.82,81.2,48.3,5.96
5.02,3,2,0.84,75.4,88.6,10.6
7.12,1,2,0.73,66.6,78.4,8.12
8.63,3,2,0.55,70.3,32.4,11.69
7.73,0,2,0.98,82.9,77.6,8.69
9.84,5,2,0.69,89.6,59.4,13.94
8.73,3,2,1.06,62.9,56.8,10.25
6.72,0,3,1.2,68.8,76.3,6.74
7.53,1,3,1.08,88.7,62.9,8.39
7.44,1,1,1.01,77.8,59.2,14.8
5.6,1,3,0.69,49.0,45.1,2.5
6.37,2,2,1.17,56.6,78.7,7.36
6.83,0,3,1.39,57.1,80.5,6.47
5.06,1,2,1.28,63.8,67.4,4.99
7.56,2,3,0.73,75.5,47.5,5.48
7.2,1,3,0.98,98.3,69.5,6.59
5.49,5,2,0.94,68.8,74.6,10.66
7.99,4,3,0.92,79.9,64.6,8.6
8.36,2,2,1.01,87.0,78.2,11.2
7.77,1,3,1.43,92.3,67.5,6.09
7.11,3,2,1.02,87.0,69.6,9.71
8.21,2,2,0.91,58.8,87.2,12.52
8.32,2,3,1.06,48.2,57.6,8.06
7.87,2,2,0.74,60.6,41.5,9.1
6.51,5,2,0.86,72.5,62.5,12.18
7.83,1,2,1.2,58.9,56.5,8.32
8.93,0,3,1.04,45.6,43.7,3.91
6.78,0,2,1.42,51.8,74.3,5.89
10.0,0,1,1.05,100.0,65.0,18.72
6.87,2,3,0.75,66.7,37.7,8.31
7.54,4,2,0.68,97.0,88.2,11.9
6.69,1,2,1.2,66.5,54.1,9.26
7.77,0,1,0.79,81.9,55.8,13.46
5.41,2,2,0.77,67.9,79.1,7.28
6.84,0,2,0.9,70.1,71.4,6.92
6.19,0,3,1.2,81.7,81.4,5.42
7.66,2,2,0.93,64.0,32.3,8.88
8.69,0,1,0.83,52.1,60.7,12.55
8.28,1,2,1.24,57.9,67.0,9.82
5.0,1,1,1.21,57.8,84.5,12.54
9.95,3,3,1.33,71.3,52.3,8.4
7.85,1,2,1.27,41.6,59.9,5.5
6.57,2,2,1.21,74.6,67.1,7.34
7.69,3,2,0.85,89.0,76.4,11.99
7.71,1,3,1.13,62.4,48.4,5.31
6.7,2,2,1.24,60.2,77.2,8.42
7.74,2,2,1.37,99.5,56.1,9.3
6.77,0,3,1.03,92.1,70.6,4.46
7.01,4,2,0.9,76.4,62.1,11.4
6.68,3,3,0.82,58.8,69.1,5.65
5.78,3,3,1.2,78.8,68.2,9.9
7.68,2,2,0.87,54.9,84.2,9.46
8.2,3,3,1.02,50.2,61.5,7.67
8.12,1,3,0.82,76.8,60.5,8.57
8.48,1,3,0.97,62.8,81.0,5.48
7.89,1,3,1.09,39.7,86.0,6.26
6.86,3,2,1.05,78.8,59.1,10.82
8.51,2,2,1.15,91.9,75.4,10.68
5.87,2,3,0.73,79.9,52.2,3.74
6.42,4,2,0.98,62.5,75.5,7.15
6.34,3,3,0.91,37.9,78.8,4.5
8.8,1,1,0.8,72.2,60.9,16.75
8.63,1,3,0.85,60.1,81.7,5.37
8.08,2,2,0.82,56.5,61.1,10.19
8.79,1,1,1.07,40.8,65.4,12.64
6.44,1,3,1.08,98.2,70.9,7.26
7.92,1,2,1.18,53.5,50.6,8.21
7.35,0,1,1.07,42.7,44.6,13.1
8.52,1,2,1.03,95.4,69.2,9.81
7.36,2,3,1.02,70.5,53.9,5.44
7.04,2,3,1.14,68.1,46.7,2.88
8.15,2,2,0.58,74.6,76.5,9.27
8.55,1,2,0.99,76.5,87.8,15.18
6.7,4,2,1.06,73.2,77.9,10.91
7.43,2,3,1.36,47.4,47.2,2.87
6.23,1,2,0.78,46.2,67.7,6.45
5.0,0,2,0.77,59.1,60.4,6.81
7.74,1,2,0.55,62.3,52.2,6.89
8.23,0,3,0.72,64.6,66.3,3.59
7.81,1,3,0.97,73.4,64.0,10.14
5.16,1,3,0.86,65.8,61.5,5.08
7.08,3,1,0.85,59.8,79.8,18.14
5.0,2,3,1.0,75.9,84.5,6.04
9.14,2,3,1.12,80.7,60.2,10.78
6.2,0,2,1.0,57.9,62.3,7.8
9.01,1,1,1.01,49.5,61.3,14.95
8.64,2,2,1.08,72.7,72.7,8.59
6.42,1,3,0.63,63.7,70.0,4.05
6.14,1,3,1.03,82.5,54.4,6.33
7.92,1,3,0.99,55.2,63.1,4.96
6.49,1,2,1.0,51.9,42.5,6.93
7.62,1,2,0.88,60.5,41.4,6.65
6.92,1,3,0.96,77.8,47.3,6.19
5.36,0,2,1.08,64.7,61.2,5.37
5.0,3,3,1.32,68.7,74.2,7.66
7.77,2,3,0.66,62.6,53.3,4.68
6.83,2,2,1.11,85.2,63.1,9.29
6.84,3,2,1.24,77.2,68.3,10.18
8.34,1,3,0.75,47.2,88.0,4.49
8.91,1,2,0.96,83.5,65.8,9.02
7.17,3,3,1.06,78.9,66.5,8.48
7.09,1,2,1.4,86.3,55.9,10.02
8.1,5,3,1.43,62.1,92.6,11.23
5.87,0,3,0.75,55.9,76.5,4.7
7.77,1,3,0.94,68.8,48.3,5.69
8.16,1,2,1.04,72.4,87.5,8.86
8.32,2,3,1.11,87.8,75.8,6.09
5.18,2,1,1.04,79.5,68.5,14.06
6.59,1,2,0.81,72.2,74.9,8.25
6.45,1,2,0.8,68.1,82.0,7.41
7.62,3,1,0.69,70.2,53.7,18.14
8.08,1,2,0.6,64.1,59.2,8.65
9.3,5,2,0.69,80.2,64.4,12.88
6.91,1,3,1.23,48.2,46.4,4.82
6.9,3,3,1.14,70.1,75.9,10.96
8.88,3,2,1.11,85.7,60.9,11.14
7.86,1,3,0.96,53.0,59.2,3.75
9.02,1,2,0.99,99.2,55.4,10.94
7.85,1,2,0.95,53.8,64.5,6.18
6.11,1,3,0.68,62.4,67.3,3.47
5.9,2,1,1.13,85.4,79.9,18.17
5.64,3,3,1.17,91.8,80.4,10.53
8.29,2,1,0.77,75.4,48.0,16.44
8.93,0,2,0.77,75.0,71.9,9.4
9.72,0,2,1.07,96.8,83.4,9.16
8.51,0,3,1.07,49.5,61.7,3.47
8.9,4,3,1.15,44.1,62.5,9.85
6.8,0,3,1.28,41.1,59.0,2.62
6.11,0,3,0.79,57.2,73.1,2.87
8.52,1,2,0.98,59.3,69.3,8.42
8.0,3,3,0.8,75.7,79.7,9.41
7.63,2,2,0.81,85.1,63.3,9.75
7.96,1,2,0.91,83.6,83.9,9.81
7.89,0,3,1.29,83.2,74.0,3.45
9.04,1,2,1.22,55.6,82.6,9.43
9.05,2,2,0.99,75.8,56.1,11.63
8.15,1,3,0.57,59.0,88.5,6.01
8.51,1,3,1.08,79.0,56.7,9.87
8.12,2,3,1.07,70.6,57.4,5.89
6.95,1,2,0.81,83.3,59.1,7.97
8.41,1,2,1.17,100.0,57.5,9.31
5.83,0,3,0.81,69.5,93.4,4.11
8.76,2,3,1.17,53.4,72.8,7.92
6.07,0,3,1.05,45.5,72.4,3.24
7.84,3,3,0.71,56.5,36.6,9.22
6.49,1,3,0.93,86.0,84.3,7.36
8.16,1,2,1.03,77.3,49.4,7.42
7.46,2,3,1.06,73.5,64.5,5.57
5.59,0,3,1.21,75.7,54.4,6.77
8.0,3,3,1.23,80.8,68.6,9.1
6.81,2,1,0.95,46.6,88.0,16.6
8.56,4,3,1.11,84.8,50.6,9.35
7.5,1,3,1.32,75.8,54.2,6.07
7.97,1,3,0.8,48.4,67.1,7.21
6.35,2,3,0.88,75.0,88.5,7.81
6.79,2,2,0.67,50.5,58.6,8.27
6.95,1,2,0.87,77.7,54.3,7.68
8.53,2,2,1.04,71.8,67.5,11.42
9.51,1,2,0.58,54.9,65.1,8.5
6.53,1,3,1.09,76.2,49.6,4.53
8.79,1,2,0.91,82.1,58.9,12.82
5.0,4,3,0.99,61.4,35.5,5.3
6.07,3,2,0.77,81.7,64.5,8.74
6.35,2,2,0.98,65.8,46.3,9.64
5.88,4,1,1.34,83.1,100.0,19.72
5.6,2,3,0.92,68.6,73.3,5.11
8.0,3,1,0.56,87.6,68.8,17.04
7.24,3,1,1.24,56.3,72.9,16.86
7.96,3,3,1.11,56.7,57.6,7.34
8.33,4,3,1.02,58.2,62.9,9.42
7.82,1,3,1.11,71.9,72.6,6.7
8.29,3,1,1.02,67.7,50.4,17.17
7.42,1,2,1.33,74.3,75.2,8.97
6.08,4,3,1.15,52.5,96.6,7.33
8.77,0,3,0.91,59.2,42.8,6.19
6.79,4,3,1.3,89.1,73.0,10.06
6.38,4,2,1.36,75.6,52.7,11.33
7.29,2,1,1.18,79.4,75.4,18.13
6.4,0,1,1.08,66.2,70.1,12.43
7.0,0,3,0.83,74.4,93.2,6.81
7.91,2,1,1.14,62.9,90.5,19.84
7.92,0,3,1.08,42.2,43.3,3.07
6.42,2,2,0.99,85.5,76.5,8.23
6.91,2,3,1.14,72.7,76.2,8.5
8.79,1,2,1.02,59.0,82.8,6.85
8.1,1,3,1.11,70.0,72.1,5.08
9.99,0,1,1.21,63.0,73.9,15.2
8.92,2,3,0.73,92.5,49.5,8.13
8.87,0,3,0.8,80.1,71.3,6.83
5.83,2,1,0.82,52.8,61.8,16.81
8.42,1,3,1.39,50.7,75.3,6.43
7.44,1,3,1.13,73.8,63.6,5.39
6.84,1,3,1.15,72.0,71.7,5.25
7.7,1,3,1.23,77.8,74.2,6.42
8.63,1,3,0.79,67.9,74.5,4.89
8.1,2,1,0.59,60.3,53.8,15.59
6.45,2,2,0.99,77.6,100.0,10.94
8.39,2,3,1.18,78.9,68.8,8.74
6.73,0,2,0.96,88.9,74.5,9.86
7.76,4,2,0.73,81.0,65.9,12.47
7.14,3,3,0.82,57.4,48.4,4.22
7.24,2,2,0.76,73.8,76.7,9.22
8.42,2,3,0.88,65.7,69.0,6.84
6.25,0,3,0.77,55.8,78.3,6.27
9.83,0,3,1.03,43.2,55.0,6.96
5.31,2,2,0.89,100.0,60.0,8.94
6.78,1,2,1.13,61.6,69.0,6.56
7.94,0,2,0.8,68.1,65.7,8.07
8.2,2,2,1.05,73.3,60.7,9.29
7.38,3,2,0.99,71.7,69.0,10.23
7.43,1,2,1.08,32.2,86.4,9.36
7.99,1,3,1.11,67.5,71.9,6.95
7.22,1,3,1.13,96.6,82.6,7.34
9.17,1,3,1.17,66.8,62.5,5.76
8.51,2,3,1.11,94.5,65.8,6.56
8.55,3,2,1.06,70.5,68.6,11.75
6.34,2,3,0.87,64.7,58.3,6.19
7.4,1,3,1.17,72.2,68.8,7.25
7.14,2,2,0.86,70.6,88.5,9.87
6.29,2,3,0.94,70.2,91.2,5.57
7.93,0,2,0.83,61.3,85.6,8.17
6.85,1,2,0.82,49.5,69.6,8.99
8.29,3,3,0.94,78.4,54.2,8.19
6.22,2,3,0.95,71.4,100.0,9.96
9.56,3,3,0.84,95.0,57.3,10.03
6.42,2,3,1.0,69.5,87.9,10.11
7.76,0,3,1.03,47.3,70.5,7.58
8.45,1,3,0.89,74.8,49.5,4.9
6.82,4,2,1.46,71.1,42.8,8.82
8.52,2,3,1.07,63.5,85.9,7.23
6.02,2,2,1.02,79.3,56.4,6.25
9.24,1,1,0.86,77.5,46.1,15.87
7.52,0,2,1.03,52.0,61.0,7.42
6.78,3,3,1.05,63.0,64.9,7.29
7.14,1,3,1.0,86.4,70.6,5.1
8.47,1,3,1.28,55.3,69.8,8.6
6.8,2,1,0.66,67.4,54.0,11.64
6.6,0,3,0.92,73.4,65.0,2.99
7.23,3,2,1.14,52.7,90.8,11.66
6.09,0,2,0.82,68.5,49.2,6.92
9.68,2,3,0.69,68.0,72.1,6.97
6.82,1,2,0.9,65.1,49.2,7.52
8.5,2,3,1.21,47.0,58.8,6.28
7.75,2,1,0.83,70.0,82.0,17.69
6.32,1,2,0.93,60.7,34.5,4.65
7.49,0,3,1.08,86.0,96.5,7.8
8.44,2,2,0.88,76.2,45.6,11.11
7.27,0,2,0.91,58.3,34.9,4.56
8.93,2,1,0.87,64.1,65.3,15.67
8.73,2,3,0.89,71.9,58.6,7.24
8.6,2,3,0.77,64.0,55.7,4.34
6.95,2,3,0.95,47.3,74.6,6.22
6.2,0,3,1.21,74.4,51.1,4.9
6.76,0,3,1.32,77.9,73.5,8.14
7.74,2,3,1.25,81.1,77.4,8.22
8.15,1,3,1.03,84.1,44.4,7.03
5.0,1,3,1.33,57.6,80.4,7.34
7.49,3,2,1.46,81.8,76.6,10.67
7.69,2,3,1.04,52.9,88.3,5.25
7.17,3,2,0.8,75.4,65.1,10.37
9.05,2,1,1.26,59.4,52.5,14.91
8.01,2,3,0.76,76.3,83.8,7.7
9.07,1,1,0.82,47.4,65.7,13.54
7.24,0,3,0.58,78.1,92.3,4.66
8.62,1,3,1.15,58.2,75.6,7.98
9.46,2,2,0.54,77.2,64.6,10.44
9.07,3,3,1.2,75.6,51.8,11.66
6.19,2,3,1.36,75.8,63.4,5.08
7.2,3,2,1.35,70.7,79.1,13.95
7.09,1,3,0.75,52.5,42.4,4.7
8.09,1,3,0.63,92.4,58.9,7.19
8.32,1,2,0.87,68.1,40.8,6.42
6.49,2,1,1.18,68.0,49.4,13.23
7.58,0,2,1.24,90.8,55.8,10.48
5.08,1,2,1.13,56.7,60.9,2.62
9.23,0,1,1.11,69.3,70.3,12.19
6.89,3,3,1.47,72.5,75.5,5.9
7.57,1,2,0.9,66.5,85.8,10.83
7.13,2,3,0.84,74.1,89.0,8.58
8.88,1,2,0.76,61.3,82.8,7.68
5.0,0,2,1.09,69.0,59.3,5.61
7.48,2,3,0.96,72.0,68.5,7.28
7.37,0,3,1.16,90.5,56.6,7.52
6.96,0,3,0.91,94.8,68.8,4.81
9.57,1,2,1.13,72.5,62.6,9.92
6.44,1,3,0.92,88.0,47.9,5.33
8.43,3,2,0.97,59.1,86.8,10.7
7.93,0,1,0.99,100.0,90.6,15.06
9.01,3,2,0.66,66.3,53.6,10.62
6.7,1,3,0.97,69.5,72.8,4.75
6.62,3,1,1.11,78.0,54.3,15.92
8.82,2,3,0.8,82.8,63.8,10.39
8.01,3,3,1.38,67.4,57.0,9.19
5.65,2,3,1.0,39.9,55.6,6.2
6.85,1,2,0.87,79.8,67.9,9.26
7.96,1,2,0.87,56.3,37.8,8.92
8.51,0,2,1.27,81.6,57.2,5.96
6.68,1,2,0.84,81.3,100.0,7.17
5.0,1,3,1.06,72.9,41.9,2.63
8.13,3,3,1.18,83.6,59.3,7.13
6.04,1,3,1.11,62.6,69.3,6.79
5.08,1,3,0.89,90.6,62.3,3.5
5.0,1,3,1.17,72.4,53.5,2.54
8.48,3,2,1.03,67.2,79.5,10.91
7.65,1,3,0.66,87.1,67.2,7.1
7.23,3,2,1.24,60.0,55.6,10.58
9.17,3,3,0.88,38.4,77.9,6.88
8.26,1,3,0.96,51.3,57.1,4.97
9.44,2,3,1.06,91.5,51.9,9.8
5.83,0,2,0.89,73.7,73.8,6.02
